event_id,det_id,xtop,ytop,z,xbot,ybot
84.0,10112335.0,225.012214055,-112.283773075,2584.85,-225.012214055,-112.283773075
84.0,11002334.0,233.832334053,-90.9901874564,2591.15,-214.479615243,-130.212400743
84.0,11102334.0,233.870682579,-91.4285131235,2593.75,-214.441266716,-130.65072641
84.0,12002335.0,214.33145048,-131.90593173,2601.15,-233.980498815,-92.6837184431
84.0,12012335.0,214.408147534,-131.029280395,2602.25,-233.903801762,-91.8070671088
84.0,12112335.0,214.369799007,-131.467606063,2604.85,-233.942150289,-92.245392776
84.0,13012335.0,225.012214055,-111.843773075,2612.25,-225.012214055,-111.843773075
84.0,13112335.0,225.012214055,-112.283773075,2614.85,-225.012214055,-112.283773075
84.0,20012335.0,225.012214055,-111.843773075,2782.25,-225.012214055,-111.843773075
84.0,20102334.0,225.012214055,-111.463773075,2783.75,-225.012214055,-111.463773075
84.0,21002334.0,233.832334053,-90.9901874564,2791.15,-214.479615243,-130.212400743
84.0,21112334.0,233.793985526,-90.5518617892,2794.85,-214.517963769,-129.774075076
84.0,22002334.0,214.479615243,-130.212400743,2801.15,-233.832334053,-90.9901874564
84.0,22012335.0,214.408147534,-131.029280395,2802.25,-233.903801762,-91.8070671088
84.0,22102334.0,214.441266716,-130.65072641,2803.75,-233.870682579,-91.4285131235
84.0,23002334.0,225.012214055,-111.023773075,2811.15,-225.012214055,-111.023773075
84.0,23012335.0,225.012214055,-111.843773075,2812.25,-225.012214055,-111.843773075
84.0,23102334.0,225.012214055,-111.463773075,2813.75,-225.012214055,-111.463773075
84.0,30002357.0,249.9992,-106.9,3321.15,-249.9992,-106.9
84.0,30012358.0,249.9992,-107.72,3322.25,-249.9992,-107.72
84.0,30102357.0,249.9992,-107.34,3323.75,-249.9992,-107.34
84.0,31002357.0,258.364826467,-84.7043472637,3331.15,-239.730928667,-128.282079188
84.0,31112357.0,258.32647794,-84.2660215965,3334.85,-239.769277194,-127.843753521
84.0,32002357.0,239.730928667,-128.282079188,3341.15,-258.364826467,-84.7043472637
84.0,32112357.0,239.769277194,-127.843753521,3344.85,-258.32647794,-84.2660215965
84.0,33002357.0,249.9992,-106.9,3351.15,-249.9992,-106.9
84.0,33102357.0,249.9992,-107.34,3353.75,-249.9992,-107.34
84.0,33112357.0,249.9992,-106.46,3354.85,-249.9992,-106.46
84.0,40002356.0,249.9992,-105.2,3521.15,-249.9992,-105.2
84.0,40112356.0,249.9992,-104.76,3524.85,-249.9992,-104.76
84.0,41012356.0,258.139964651,-82.1341649426,3532.25,-239.955790484,-125.711896867
84.0,41102355.0,258.106845468,-81.7556109573,3533.75,-239.988909666,-125.333342882
84.0,41112356.0,258.178313177,-82.5724906098,3534.85,-239.917441957,-126.150222534
84.0,42012356.0,239.955790484,-125.711896867,3542.25,-258.139964651,-82.1341649426
84.0,42102355.0,239.988909666,-125.333342882,3543.75,-258.106845468,-81.7556109573
84.0,43012356.0,249.9992,-104.32,3552.25,-249.9992,-104.32
84.0,43112356.0,249.9992,-104.76,3554.85,-249.9992,-104.76
84.0,10012349.0,225.012214055,-135.643773075,2582.25,-225.012214055,-135.643773075
84.0,10102348.0,225.012214055,-135.263773075,2583.75,-225.012214055,-135.263773075
84.0,11012348.0,235.829943676,-113.822969937,2592.25,-212.482005619,-153.045183223
84.0,11102347.0,235.796824494,-113.444415951,2593.75,-212.515124801,-152.666629238
84.0,12002349.0,212.257143803,-155.615365544,2601.15,-236.054805493,-116.393152258
84.0,12012350.0,212.185676094,-156.432245197,2602.25,-236.126273202,-117.21003191
84.0,12102349.0,212.218795276,-156.053691211,2603.75,-236.09315402,-116.831477925
84.0,13002349.0,225.012214055,-136.523773075,2611.15,-225.012214055,-136.523773075
84.0,13112349.0,225.012214055,-136.083773075,2614.85,-225.012214055,-136.083773075
84.0,20002351.0,225.012214055,-139.923773075,2781.15,-225.012214055,-139.923773075
84.0,20012352.0,225.012214055,-140.743773075,2782.25,-225.012214055,-140.743773075
84.0,20102351.0,225.012214055,-140.363773075,2783.75,-225.012214055,-140.363773075
84.0,21002350.0,236.202970255,-118.086683244,2791.15,-212.10897904,-157.308896531
84.0,21012351.0,236.274437964,-118.903562897,2792.25,-212.037511331,-158.125776183
84.0,21102350.0,236.241318782,-118.525008912,2793.75,-212.070630513,-157.747222198
84.0,22002352.0,211.812649515,-160.695958505,2801.15,-236.499299781,-121.473745218
84.0,22012353.0,211.741181806,-161.512838157,2802.25,-236.57076749,-122.29062487
84.0,22102352.0,211.774300988,-161.134284172,2803.75,-236.537648308,-121.912070885
84.0,23002352.0,225.012214055,-141.623773075,2811.15,-225.012214055,-141.623773075
84.0,23012352.0,225.012214055,-140.743773075,2812.25,-225.012214055,-140.743773075
84.0,23112352.0,225.012214055,-141.183773075,2814.85,-225.012214055,-141.183773075
84.0,30012386.0,249.9992,-155.32,3322.25,-249.9992,-155.32
84.0,30112386.0,249.9992,-155.76,3324.85,-249.9992,-155.76
84.0,31012385.0,262.436742768,-131.246563559,3332.25,-235.659012366,-174.824295483
84.0,31102384.0,262.403623586,-130.868009573,3333.75,-235.692131549,-174.445741498
84.0,32002387.0,235.285985787,-179.088008791,3341.15,-262.809769347,-135.510276866
84.0,32112387.0,235.324334314,-178.649683124,3344.85,-262.77142082,-135.071951199
84.0,33002386.0,249.9992,-156.2,3351.15,-249.9992,-156.2
84.0,33102386.0,249.9992,-156.64,3353.75,-249.9992,-156.64
84.0,40002389.0,249.9992,-161.3,3521.15,-249.9992,-161.3
84.0,40012390.0,249.9992,-162.12,3522.25,-249.9992,-162.12
84.0,40102389.0,249.9992,-161.74,3523.75,-249.9992,-161.74
84.0,41002388.0,262.95793411,-137.203807853,3531.15,-235.137821025,-180.781539778
84.0,41112388.0,262.919585583,-136.765482186,3534.85,-235.176169551,-180.343214111
84.0,42012391.0,234.77002379,-184.985481404,3542.25,-263.325731344,-141.407749479
84.0,42102390.0,234.803142973,-184.606927418,3543.75,-263.292612162,-141.029195494
84.0,42112391.0,234.731675263,-185.423807071,3544.85,-263.364079871,-141.846075146
84.0,43002390.0,249.9992,-163.0,3551.15,-249.9992,-163.0
84.0,43112390.0,249.9992,-162.56,3554.85,-249.9992,-162.56
84.0,43102397.0,249.9992,-175.34,3553.75,-249.9992,-175.34
84.0,43012398.0,249.9992,-175.72,3552.25,-249.9992,-175.72
84.0,42102398.0,233.617824871,-198.155175312,3543.75,-264.477930263,-154.577443388
84.0,42012399.0,233.584705689,-198.533729298,3542.25,-264.511049445,-154.955997373
84.0,41112396.0,264.104903684,-150.31373008,3534.85,-233.99085145,-193.891462005
84.0,41102396.0,264.181600738,-151.190381414,3533.75,-233.914154396,-194.768113339
84.0,41002396.0,264.143252211,-150.752055747,3531.15,-233.952502923,-194.329787672
84.0,40112398.0,249.9992,-176.16,3524.85,-249.9992,-176.16
84.0,40012398.0,249.9992,-175.72,3522.25,-249.9992,-175.72
84.0,33112359.0,249.9992,-109.86,3354.85,-249.9992,-109.86
84.0,33102358.0,249.9992,-109.04,3353.75,-249.9992,-109.04
84.0,33012358.0,249.9992,-107.72,3352.25,-249.9992,-107.72
84.0,33002357.0,249.9992,-106.9,3351.15,-249.9992,-106.9
84.0,32112356.0,239.917441957,-126.150222534,3344.85,-258.178313177,-82.5724906098
84.0,32102355.0,239.988909666,-125.333342882,3343.75,-258.106845468,-81.7556109573
84.0,31112349.0,257.141159839,-70.7177737025,3334.85,-240.954595296,-114.295505627
84.0,31102348.0,257.06969213,-69.90089405,3333.75,-241.026063005,-113.478625975
84.0,31012348.0,256.954646549,-68.5859170486,3332.25,-241.141108585,-112.163648973
84.0,31002347.0,256.88317884,-67.7690373961,3331.15,-241.212576294,-111.346769321
84.0,30112346.0,249.9992,-87.76,3324.85,-249.9992,-87.76
84.0,30102345.0,249.9992,-86.94,3323.75,-249.9992,-86.94
84.0,30012345.0,249.9992,-85.62,3322.25,-249.9992,-85.62
84.0,30002344.0,249.9992,-84.8,3321.15,-249.9992,-84.8
84.0,30002088.0,249.9992,350.4,3321.15,-249.9992,350.4
84.0,30012088.0,249.9992,351.28,3322.25,-249.9992,351.28
84.0,30102086.0,249.9992,353.36,3323.75,-249.9992,353.36
84.0,30112086.0,249.9992,354.24,3324.85,-249.9992,354.24
84.0,31002081.0,217.47135197,382.710205081,3331.15,-280.624403165,339.132473156
84.0,31012081.0,217.394654916,383.586856415,3332.25,-280.701100218,340.009124491
84.0,32002082.0,280.476238402,337.43894217,3341.15,-217.619516732,381.016674094
84.0,32012082.0,280.552935456,338.315593504,3342.25,-217.542819679,381.893325429
84.0,32102081.0,280.586054638,338.694147489,3343.75,-217.509700497,382.271879414
84.0,32112081.0,280.662751691,339.570798823,3344.85,-217.433003443,383.148530748
84.0,33102073.0,249.9992,375.46,3353.75,-249.9992,375.46
84.0,33112073.0,249.9992,376.34,3354.85,-249.9992,376.34
84.0,40012029.0,249.9992,451.58,3522.25,-249.9992,451.58
84.0,40102028.0,249.9992,451.96,3523.75,-249.9992,451.96
84.0,40112028.0,249.9992,452.84,3524.85,-249.9992,452.84
84.0,41002025.0,209.17412526,477.547940339,3531.15,-288.921629874,433.970208415
84.0,41012025.0,209.097428207,478.424591674,3532.25,-288.998326928,434.846859749
84.0,41102024.0,209.064309024,478.803145659,3533.75,-289.03144611,435.225413734
84.0,42002029.0,288.328970824,427.196084468,3541.15,-209.766784311,470.773816392
84.0,42112029.0,288.36731935,427.634410135,3544.85,-209.728435784,471.212142059
84.0,43012024.0,249.9992,460.08,3552.25,-249.9992,460.08
84.0,43102023.0,249.9992,460.46,3553.75,-249.9992,460.46
84.0,43112023.0,249.9992,461.34,3554.85,-249.9992,461.34
84.0,42112322.0,244.955043888,-68.5701689847,3544.85,-253.140711247,-24.9924370601
84.0,42102321.0,245.026511597,-67.7532893323,3543.75,-253.069243538,-24.1755574076
84.0,42012321.0,245.141557177,-66.4383123308,3542.25,-252.954197957,-22.8605804062
84.0,42002320.0,245.213024886,-65.6214326784,3541.15,-252.882730248,-22.0437007537
84.0,41112310.0,251.362734095,-4.670065219,3534.85,-246.73302104,-48.2477971436
84.0,40112309.0,249.9992,-24.86,3524.85,-249.9992,-24.86
84.0,33112234.0,249.9992,102.64,3354.85,-249.9992,102.64
84.0,33102233.0,249.9992,103.46,3353.75,-249.9992,103.46
84.0,32112238.0,257.400883952,73.6864339028,3344.85,-240.694871182,117.264165827
84.0,32102237.0,257.472351661,74.5033135552,3343.75,-240.623403473,118.08104548
84.0,32012237.0,257.587397242,75.8182905567,3342.25,-240.508357893,119.396022481
84.0,31112220.0,238.027905454,147.747723589,3334.85,-260.06784968,104.169991664
84.0,31102219.0,237.956437745,148.564603241,3333.75,-260.139317389,104.986871317
84.0,30102223.0,249.9992,120.46,3323.75,-249.9992,120.46
84.0,30012223.0,249.9992,121.78,3322.25,-249.9992,121.78
84.0,30002222.0,249.9992,122.6,3321.15,-249.9992,122.6
85.0,41002587.0,292.442721881,-474.216474218,3531.15,-205.653033253,-517.794206142
85.0,41112587.0,292.404373354,-473.77814855,3534.85,-205.69138178,-517.355880475
86.0,10002370.0,225.012214055,-172.223773075,2581.15,-225.012214055,-172.223773075
86.0,10112370.0,225.012214055,-171.783773075,2584.85,-225.012214055,-171.783773075
86.0,11002370.0,239.166265509,-151.95730298,2591.15,-209.145683786,-191.179516266
86.0,11112370.0,239.127916982,-151.518977312,2594.85,-209.184032313,-190.741190599
86.0,12012370.0,209.22238084,-190.302864932,2602.25,-239.089568455,-151.080651645
86.0,12102369.0,209.255500022,-189.924310947,2603.75,-239.056449273,-150.70209766
86.0,13002370.0,225.012214055,-172.223773075,2611.15,-225.012214055,-172.223773075
86.0,13012371.0,225.012214055,-173.043773075,2612.25,-225.012214055,-173.043773075
86.0,13102370.0,225.012214055,-172.663773075,2613.75,-225.012214055,-172.663773075
86.0,20002372.0,225.012214055,-175.623773075,2781.15,-225.012214055,-175.623773075
86.0,20102372.0,225.012214055,-176.063773075,2783.75,-225.012214055,-176.063773075
86.0,21002372.0,239.462595034,-155.344364953,2791.15,-208.849354261,-194.56657824
86.0,21102372.0,239.500943561,-155.78269062,2793.75,-208.811005734,-195.004903907
86.0,22002372.0,208.849354261,-194.56657824,2801.15,-239.462595034,-155.344364953
86.0,22112372.0,208.887702788,-194.128252572,2804.85,-239.424246507,-154.906039286
86.0,23012373.0,225.012214055,-176.443773075,2812.25,-225.012214055,-176.443773075
86.0,23112373.0,225.012214055,-176.883773075,2814.85,-225.012214055,-176.883773075
86.0,30002405.0,249.9992,-188.5,3321.15,-249.9992,-188.5
86.0,30102405.0,249.9992,-188.94,3323.75,-249.9992,-188.94
86.0,31002405.0,265.476735075,-165.993834628,3331.15,-232.619020059,-209.571566553
86.0,31102405.0,265.515083602,-166.432160295,3333.75,-232.580671532,-210.00989222
86.0,31112405.0,265.438386548,-165.555508961,3334.85,-232.657368586,-209.133240885
86.0,32002405.0,232.619020059,-209.571566553,3341.15,-265.476735075,-165.993834628
86.0,32102405.0,232.580671532,-210.00989222,3343.75,-265.515083602,-166.432160295
86.0,33012406.0,249.9992,-189.32,3352.25,-249.9992,-189.32
86.0,33112406.0,249.9992,-189.76,3354.85,-249.9992,-189.76
86.0,40012409.0,249.9992,-194.42,3522.25,-249.9992,-194.42
86.0,40102408.0,249.9992,-194.04,3523.75,-249.9992,-194.04
86.0,40112409.0,249.9992,-194.86,3524.85,-249.9992,-194.86
86.0,41002408.0,265.921229363,-171.074427588,3531.15,-232.174525771,-214.652159513
86.0,41102408.0,265.95957789,-171.512753255,3533.75,-232.136177244,-215.09048518
86.0,42012409.0,232.103058062,-215.469039165,3542.25,-265.992697072,-171.891307241
86.0,42102408.0,232.136177244,-215.09048518,3543.75,-265.95957789,-171.512753255
86.0,43002409.0,249.9992,-195.3,3551.15,-249.9992,-195.3
86.0,43102409.0,249.9992,-195.74,3553.75,-249.9992,-195.74
86.0,43112409.0,249.9992,-194.86,3554.85,-249.9992,-194.86
86.0,10002357.0,225.012214055,-150.123773075,2581.15,-225.012214055,-150.123773075
86.0,10112357.0,225.012214055,-149.683773075,2584.85,-225.012214055,-149.683773075
86.0,11012365.0,238.348744642,-142.612996711,2592.25,-209.963204653,-181.835209998
86.0,11112365.0,238.387093169,-143.051322379,2594.85,-209.924856127,-182.273535665
86.0,12012349.0,212.333840856,-154.73871421,2602.25,-235.978108439,-115.516500923
86.0,12102348.0,212.366960038,-154.360160225,2603.75,-235.944989257,-115.137946938
86.0,13002357.0,225.012214055,-150.123773075,2611.15,-225.012214055,-150.123773075
86.0,13112357.0,225.012214055,-149.683773075,2614.85,-225.012214055,-149.683773075
86.0,20002356.0,225.012214055,-148.423773075,2781.15,-225.012214055,-148.423773075
86.0,20012356.0,225.012214055,-147.543773075,2782.25,-225.012214055,-147.543773075
86.0,20112356.0,225.012214055,-147.983773075,2784.85,-225.012214055,-147.983773075
86.0,21012365.0,238.348744642,-142.612996711,2792.25,-209.963204653,-181.835209998
86.0,21102364.0,238.31562546,-142.234442726,2793.75,-209.996323836,-181.456656013
86.0,22002346.0,212.701638091,-150.534772584,2801.15,-235.610311205,-111.312559297
86.0,22102346.0,212.663289564,-150.973098251,2803.75,-235.648659732,-111.750884965
86.0,22112346.0,212.739986617,-150.096446917,2804.85,-235.571962678,-110.87423363
86.0,23012356.0,225.012214055,-147.543773075,2812.25,-225.012214055,-147.543773075
86.0,23102355.0,225.012214055,-147.163773075,2813.75,-225.012214055,-147.163773075
86.0,30002363.0,249.9992,-117.1,3321.15,-249.9992,-117.1
86.0,30112363.0,249.9992,-116.66,3324.85,-249.9992,-116.66
86.0,31002374.0,260.883627432,-113.494374039,3331.15,-237.212127702,-157.072105963
86.0,31012374.0,260.806930379,-112.617722704,3332.25,-237.288824756,-156.195454629
86.0,31112374.0,260.845278906,-113.056048371,3334.85,-237.250476229,-156.633780296
86.0,32012350.0,240.84477906,-115.550710947,3342.25,-257.250976075,-71.9729790221
86.0,32102349.0,240.877898242,-115.172156961,3343.75,-257.217856892,-71.5944250368
86.0,33002361.0,249.9992,-113.7,3351.15,-249.9992,-113.7
86.0,33112361.0,249.9992,-113.26,3354.85,-249.9992,-113.26
86.0,40002350.0,249.9992,-95.0,3521.15,-249.9992,-95.0
86.0,40112350.0,249.9992,-94.56,3524.85,-249.9992,-94.56
86.0,41002362.0,259.10565028,-93.1720021975,3531.15,-238.990104854,-136.749734122
86.0,41112362.0,259.067301753,-92.7336765303,3534.85,-239.028453381,-136.311408455
90.0,10002318.0,225.012214055,-83.8237730752,2581.15,-225.012214055,-83.8237730752
90.0,10102318.0,225.012214055,-84.2637730752,2583.75,-225.012214055,-84.2637730752
90.0,11012316.0,231.088671271,-59.6299783604,2592.25,-217.223278024,-98.852191647
90.0,11112316.0,231.127019798,-60.0683040276,2594.85,-217.184929498,-99.2905173142
90.0,12002320.0,216.55392192,-106.502966928,2601.15,-231.758027375,-67.2807536418
90.0,12012321.0,216.482454211,-107.319846581,2602.25,-231.829495084,-68.0976332942
90.0,12102320.0,216.515573393,-106.941292595,2603.75,-231.796375902,-67.7190793089
90.0,13002318.0,225.012214055,-83.8237730752,2611.15,-225.012214055,-83.8237730752
90.0,13102318.0,225.012214055,-84.2637730752,2613.75,-225.012214055,-84.2637730752
90.0,20012319.0,225.012214055,-84.6437730752,2782.25,-225.012214055,-84.6437730752
90.0,20102318.0,225.012214055,-84.2637730752,2783.75,-225.012214055,-84.2637730752
90.0,21002316.0,231.165368325,-60.5066296948,2791.15,-217.146580971,-99.7288429813
90.0,21112316.0,231.127019798,-60.0683040276,2794.85,-217.184929498,-99.2905173142
90.0,22012321.0,216.482454211,-107.319846581,2802.25,-231.829495084,-68.0976332942
90.0,22112321.0,216.444105684,-107.758172248,2804.85,-231.867843611,-68.5359589614
90.0,23012319.0,225.012214055,-84.6437730752,2812.25,-225.012214055,-84.6437730752
90.0,23102318.0,225.012214055,-84.2637730752,2813.75,-225.012214055,-84.2637730752
90.0,30012344.0,249.9992,-83.92,3322.25,-249.9992,-83.92
90.0,30102343.0,249.9992,-83.54,3323.75,-249.9992,-83.54
90.0,30112344.0,249.9992,-84.36,3324.85,-249.9992,-84.36
90.0,31012341.0,255.917493211,-56.7312001413,3332.25,-242.178261924,-100.308932066
90.0,31112341.0,255.955841737,-57.1695258084,3334.85,-242.139913397,-100.747257733
90.0,32002346.0,241.360741057,-109.653238334,3341.15,-256.735014078,-66.0755064094
90.0,32102346.0,241.32239253,-110.091564001,3343.75,-256.773362604,-66.5138320765
90.0,33012344.0,249.9992,-83.92,3352.25,-249.9992,-83.92
90.0,33102343.0,249.9992,-83.54,3353.75,-249.9992,-83.54
90.0,33112344.0,249.9992,-84.36,3354.85,-249.9992,-84.36
90.0,40002343.0,249.9992,-83.1,3521.15,-249.9992,-83.1
90.0,40102343.0,249.9992,-83.54,3523.75,-249.9992,-83.54
90.0,41002340.0,255.846025501,-55.9143204888,3531.15,-242.249729633,-99.4920524135
90.0,41102340.0,255.884374028,-56.352646156,3533.75,-242.211381106,-99.9303780806
90.0,41112340.0,255.807676975,-55.4759948217,3534.85,-242.28807816,-99.0537267463
90.0,42002346.0,241.360741057,-109.653238334,3541.15,-256.735014078,-66.0755064094
90.0,42012346.0,241.43743811,-108.776587,3542.25,-256.658317024,-65.1988550751
90.0,42112346.0,241.399089584,-109.214912667,3544.85,-256.696665551,-65.6371807422
90.0,43002343.0,249.9992,-83.1,3551.15,-249.9992,-83.1
90.0,43102343.0,249.9992,-83.54,3553.75,-249.9992,-83.54
90.0,43112343.0,249.9992,-82.66,3554.85,-249.9992,-82.66
90.0,10012338.0,225.012214055,-116.943773075,2582.25,-225.012214055,-116.943773075
90.0,10112338.0,225.012214055,-117.383773075,2584.85,-225.012214055,-117.383773075
90.0,11002337.0,234.276828341,-96.0707804166,2591.15,-214.035120955,-135.292993703
90.0,11012338.0,234.34829605,-96.8876600691,2592.25,-213.963653246,-136.109873356
90.0,11102337.0,234.315176867,-96.5091060838,2593.75,-213.996772428,-135.73131937
90.0,12002338.0,213.886956192,-136.98652469,2601.15,-234.424993103,-97.7643114034
90.0,12112338.0,213.925304719,-136.548199023,2604.85,-234.386644577,-97.3259857362
90.0,13002338.0,225.012214055,-117.823773075,2611.15,-225.012214055,-117.823773075
90.0,13102338.0,225.012214055,-118.263773075,2613.75,-225.012214055,-118.263773075
90.0,20012341.0,225.012214055,-122.043773075,2782.25,-225.012214055,-122.043773075
90.0,20112341.0,225.012214055,-122.483773075,2784.85,-225.012214055,-122.483773075
90.0,21012341.0,234.792790338,-101.968253029,2792.25,-213.519158958,-141.190466316
90.0,21102340.0,234.759671156,-101.589699044,2793.75,-213.55227814,-140.811912331
90.0,21112341.0,234.831138865,-102.406578697,2794.85,-213.480810431,-141.628791983
90.0,22012341.0,213.519158958,-141.190466316,2802.25,-234.792790338,-101.968253029
90.0,22112341.0,213.480810431,-141.628791983,2804.85,-234.831138865,-102.406578697
90.0,23002341.0,225.012214055,-122.923773075,2811.15,-225.012214055,-122.923773075
90.0,23102341.0,225.012214055,-123.363773075,2813.75,-225.012214055,-123.363773075
90.0,30002376.0,249.9992,-139.2,3321.15,-249.9992,-139.2
90.0,30102376.0,249.9992,-139.64,3323.75,-249.9992,-139.64
90.0,30112376.0,249.9992,-138.76,3324.85,-249.9992,-138.76
90.0,31002376.0,261.179956958,-116.881436012,3331.15,-236.915798177,-160.459167937
90.0,31102376.0,261.218305484,-117.319761679,3333.75,-236.87744965,-160.897493604
90.0,32012376.0,236.99249523,-159.582516602,3342.25,-261.103259904,-116.004784678
90.0,32112376.0,236.954146704,-160.02084227,3344.85,-261.141608431,-116.443110345
90.0,33012377.0,249.9992,-140.02,3352.25,-249.9992,-140.02
90.0,33112377.0,249.9992,-140.46,3354.85,-249.9992,-140.46
90.0,40012381.0,249.9992,-146.82,3522.25,-249.9992,-146.82
90.0,40102380.0,249.9992,-146.44,3523.75,-249.9992,-146.44
90.0,41012381.0,261.844083717,-124.472439612,3532.25,-236.251671417,-168.050171536
90.0,41112381.0,261.882432244,-124.910765279,3534.85,-236.21332289,-168.488497203
90.0,42002380.0,236.323139126,-167.233291884,3541.15,-261.772616008,-123.655559959
90.0,42102380.0,236.284790599,-167.671617551,3543.75,-261.810964535,-124.093885626
90.0,42112380.0,236.361487653,-166.794966217,3544.85,-261.734267482,-123.217234292
90.0,43002381.0,249.9992,-147.7,3551.15,-249.9992,-147.7
90.0,43102381.0,249.9992,-148.14,3553.75,-249.9992,-148.14
92.0,10012017.0,225.012214055,428.756226925,2582.25,-225.012214055,428.756226925
92.0,10102016.0,225.012214055,429.136226925,2583.75,-225.012214055,429.136226925
92.0,11002012.0,186.123280473,454.326790279,2591.15,-262.188668823,415.104576993
92.0,11102012.0,186.161628999,453.888464612,2593.75,-262.150320296,414.666251325
92.0,11112012.0,186.084931946,454.765115946,2594.85,-262.22701735,415.54290266
92.0,12012022.0,260.78371825,399.045918459,2602.25,-187.528231046,438.268131746
92.0,12102021.0,260.816837432,399.424472445,2603.75,-187.495111863,438.646685731
92.0,13012016.0,225.012214055,430.456226925,2612.25,-225.012214055,430.456226925
92.0,13102015.0,225.012214055,430.836226925,2613.75,-225.012214055,430.836226925
92.0,20012010.0,225.012214055,440.656226925,2782.25,-225.012214055,440.656226925
92.0,20102009.0,225.012214055,441.036226925,2783.75,-225.012214055,441.036226925
92.0,21012005.0,185.00943008,467.058158521,2792.25,-263.302519215,427.835945234
92.0,21112005.0,185.047778607,466.619832854,2794.85,-263.264170688,427.397619567
92.0,22002015.0,261.744174535,410.023984032,2801.15,-186.567774761,449.246197319
92.0,22112015.0,261.782523062,410.462309699,2804.85,-186.529426234,449.684522986
92.0,23002008.0,225.012214055,443.176226925,2811.15,-225.012214055,443.176226925
92.0,23102008.0,225.012214055,442.736226925,2813.75,-225.012214055,442.736226925
92.0,30002013.0,249.9992,477.9,3321.15,-249.9992,477.9
92.0,30112013.0,249.9992,478.34,3324.85,-249.9992,478.34
92.0,31012008.0,206.578627241,507.214618448,3332.25,-291.517127893,463.636886524
92.0,31102007.0,206.545508059,507.593172434,3333.75,-291.550247076,464.015440509
92.0,32012020.0,289.739150741,443.314514683,3342.25,-208.356604393,486.892246607
92.0,32102019.0,289.772269923,443.693068668,3343.75,-208.323485211,487.270800593
92.0,33012012.0,249.9992,480.48,3352.25,-249.9992,480.48
92.0,33102011.0,249.9992,480.86,3353.75,-249.9992,480.86
92.0,33112012.0,249.9992,480.04,3354.85,-249.9992,480.04
92.0,40002004.0,249.9992,493.2,3521.15,-249.9992,493.2
92.0,40112004.0,249.9992,493.64,3524.85,-249.9992,493.64
92.0,42012011.0,291.072633605,458.556293564,3542.25,-207.023121529,502.134025488
92.0,42102010.0,291.105752787,458.934847549,3543.75,-206.990002347,502.512579473
92.0,43012003.0,249.9992,495.78,3552.25,-249.9992,495.78
92.0,43102002.0,249.9992,496.16,3553.75,-249.9992,496.16
92.0,10002063.0,225.012214055,349.676226925,2581.15,-225.012214055,349.676226925
92.0,10102063.0,225.012214055,349.236226925,2583.75,-225.012214055,349.236226925
92.0,10112063.0,225.012214055,350.116226925,2584.85,-225.012214055,350.116226925
92.0,11012067.0,194.195645366,362.059237342,2592.25,-254.116303929,322.837024055
92.0,11112067.0,194.233993893,361.620911675,2594.85,-254.077955403,322.398698388
92.0,12002061.0,254.928595452,332.121558641,2601.15,-193.383353843,371.343771928
92.0,12112061.0,254.966943979,332.559884309,2604.85,-193.345005317,371.782097595
92.0,13002063.0,225.012214055,349.676226925,2611.15,-225.012214055,349.676226925
92.0,13102063.0,225.012214055,349.236226925,2613.75,-225.012214055,349.236226925
92.0,20002064.0,225.012214055,347.976226925,2781.15,-225.012214055,347.976226925
92.0,20012064.0,225.012214055,348.856226925,2782.25,-225.012214055,348.856226925
92.0,20112064.0,225.012214055,348.416226925,2784.85,-225.012214055,348.416226925
92.0,21002068.0,194.420507182,359.489055021,2791.15,-253.891442113,320.266841734
92.0,21012069.0,194.491974891,358.672175368,2792.25,-253.819974404,319.449962082
92.0,21102068.0,194.458855709,359.050729354,2793.75,-253.853093586,319.828516067
92.0,22002061.0,254.928595452,332.121558641,2801.15,-193.383353843,371.343771928
92.0,22112061.0,254.966943979,332.559884309,2804.85,-193.345005317,371.782097595
92.0,23002064.0,225.012214055,347.976226925,2811.15,-225.012214055,347.976226925
92.0,23112064.0,225.012214055,348.416226925,2814.85,-225.012214055,348.416226925
92.0,30002099.0,249.9992,331.7,3321.15,-249.9992,331.7
92.0,30112099.0,249.9992,332.14,3324.85,-249.9992,332.14
92.0,31012106.0,221.098773983,341.248581746,3332.25,-276.996981151,297.670849822
92.0,31112106.0,221.13712251,340.810256079,3334.85,-276.958632625,297.232524155
92.0,32012095.0,278.626793541,316.299690676,3342.25,-219.468961593,359.877422601
92.0,32102094.0,278.659912723,316.678244661,3343.75,-219.435842411,360.255976586
92.0,33012100.0,249.9992,330.88,3352.25,-249.9992,330.88
92.0,33112100.0,249.9992,330.44,3354.85,-249.9992,330.44
92.0,40012106.0,249.9992,320.68,3522.25,-249.9992,320.68
92.0,40102105.0,249.9992,321.06,3523.75,-249.9992,321.06
92.0,40112106.0,249.9992,320.24,3524.85,-249.9992,320.24
92.0,41002113.0,222.212624375,328.517213505,3531.15,-275.883130759,284.93948158
92.0,41102113.0,222.250972902,328.078887838,3533.75,-275.844782232,284.501155913
92.0,42002100.0,277.809272674,306.955384408,3541.15,-220.28648246,350.533116333
92.0,42012101.0,277.737804965,306.138504756,3542.25,-220.35795017,349.71623668
92.0,42102100.0,277.770924147,306.517058741,3543.75,-220.324830987,350.094790665
92.0,43012107.0,249.9992,318.98,3552.25,-249.9992,318.98
92.0,43102106.0,249.9992,319.36,3553.75,-249.9992,319.36
